"","YEAR","NUMB_VEHC","CITY","AGE_DRVR_YNGST","AGE_DRVR_OLDEST","SPEED_LIMIT"
"38915",2022,2,"BOSTON","35-44","35-44",45
"38916",2022,1,"BOSTON","25-34","25-34",45
"38917",2022,2,"BOSTON","35-44","35-44",45
"38918",2022,2,"BOSTON","25-34","55-64",25
"38919",2022,1,"BOSTON","55-64","55-64",35
"38920",2022,2,"BOSTON","21-24","75-84",45
"38921",2022,1,"BOSTON","25-34","25-34",45
"38922",2022,2,"BOSTON","35-44","35-44",25
"38923",2022,2,"BOSTON","35-44","65-74",40
"38924",2022,1,"BOSTON","45-54","45-54",30
"38925",2022,3,"BOSTON","21-24","25-34",45
"38926",2022,3,"BOSTON","18-20","35-44",45
"38927",2022,2,"BOSTON","18-20","25-34",45
"38928",2022,2,"BOSTON","25-34","35-44",25
"38929",2022,2,"BOSTON","25-34","35-44",25
"38930",2022,2,"BOSTON","35-44","55-64",30
"38931",2022,2,"BOSTON","21-24","55-64",25
"38932",2022,2,"BOSTON","35-44","65-74",20
"38933",2022,1,"BOSTON",NA,NA,35
"38934",2022,3,"BOSTON","25-34","45-54",45
"38935",2022,1,"BOSTON","35-44","35-44",45
"38936",2022,1,"BOSTON","35-44","35-44",30
"38937",2022,1,"BOSTON","21-24","21-24",30
"38938",2022,5,"BOSTON","25-34","55-64",55
"38939",2022,1,"BOSTON","21-24","21-24",20
"38940",2022,2,"BOSTON","25-34","45-54",55
"38941",2022,2,"BOSTON","25-34","45-54",25
"38942",2022,3,"BOSTON","18-20","45-54",55
"38943",2022,3,"BOSTON","18-20","65-74",45
"38944",2022,2,"BOSTON","35-44","45-54",45
"38945",2022,2,"BOSTON","35-44","55-64",40
"38946",2022,2,"BOSTON","21-24","45-54",45
"38947",2022,1,"BOSTON","25-34","25-34",45
"38948",2022,2,"BOSTON","35-44","45-54",35
"38949",2022,2,"BOSTON","25-34","25-34",55
"38950",2022,2,"BOSTON","21-24","45-54",45
"38951",2022,2,"BOSTON","18-20","55-64",40
"38952",2022,2,"BOSTON","35-44","45-54",45
"38953",2022,2,"BOSTON","25-34","45-54",25
"38954",2022,2,"BOSTON","25-34","25-34",30
"38955",2022,2,"BOSTON","55-64","55-64",25
"38956",2022,2,"BOSTON","21-24","65-74",45
"38957",2022,2,"BOSTON","35-44","45-54",55
"38958",2022,2,"BOSTON","25-34","55-64",55
"38959",2022,3,"BOSTON","21-24","55-64",25
"38960",2022,2,"BOSTON","35-44","35-44",55
"38961",2022,2,"BOSTON","25-34","25-34",NA
"38962",2022,2,"BOSTON","55-64","55-64",NA
"38963",2022,2,"BOSTON","35-44","35-44",NA
"38964",2022,2,"BOSTON","35-44","45-54",NA
"38965",2022,1,"BOSTON","25-34","25-34",25
"38966",2022,3,"BOSTON","25-34","35-44",45
"38967",2022,2,"BOSTON","35-44","45-54",45
"38968",2022,1,"BOSTON","25-34","25-34",55
"38969",2022,3,"BOSTON","21-24","55-64",45
"38970",2022,3,"BOSTON","35-44","55-64",45
"38971",2022,1,"BOSTON","25-34","25-34",35
"38972",2022,3,"BOSTON","21-24","45-54",55
"38973",2022,2,"BOSTON","25-34","35-44",25
"38974",2022,2,"BOSTON","45-54","55-64",45
"38975",2022,3,"BOSTON","35-44","45-54",30
"38976",2022,4,"BOSTON","21-24","55-64",35
"38977",2022,2,"BOSTON","18-20","65-74",55
"38978",2022,2,"BOSTON","35-44","55-64",45
"38979",2022,2,"BOSTON","25-34","55-64",35
"38980",2022,2,"BOSTON","45-54","45-54",55
"38981",2022,1,"BOSTON","25-34","25-34",25
"38982",2022,2,"BOSTON","18-20","25-34",55
"38983",2022,2,"BOSTON","35-44","55-64",20
"38984",2022,2,"BOSTON","21-24","35-44",15
"38985",2022,2,"BOSTON","25-34","25-34",55
"38986",2022,2,"BOSTON","18-20","55-64",35
"38987",2022,2,"BOSTON","21-24","45-54",55
"38988",2022,1,"BOSTON","45-54","45-54",15
"38989",2022,2,"BOSTON","35-44","55-64",55
"38990",2022,2,"BOSTON","55-64","55-64",25
"38991",2022,2,"BOSTON","35-44","45-54",20
"38992",2022,2,"BOSTON",NA,NA,NA
"38993",2022,2,"BOSTON","35-44","55-64",30
"38994",2022,2,"BOSTON","21-24","55-64",55
"38995",2022,3,"BOSTON","25-34","45-54",45
"38996",2022,2,"BOSTON","35-44","35-44",25
"38997",2022,2,"BOSTON","55-64","55-64",30
"38998",2022,2,"BOSTON","18-20","25-34",45
"38999",2022,4,"BOSTON","21-24","55-64",30
"39000",2022,1,"BOSTON","35-44","35-44",25
"39001",2022,2,"BOSTON","35-44","35-44",45
"39002",2022,2,"BOSTON","21-24","25-34",25
"39003",2022,2,"BOSTON","18-20","55-64",35
"39004",2022,2,"BOSTON","35-44","45-54",25
"39005",2022,3,"BOSTON","25-34","45-54",55
"39006",2022,2,"BOSTON","55-64","65-74",15
"39007",2022,1,"BOSTON","55-64","55-64",45
"39008",2022,3,"BOSTON","21-24","65-74",35
"39009",2022,2,"BOSTON","35-44","55-64",55
"39010",2022,1,"BOSTON","35-44","35-44",55
"39011",2022,2,"BOSTON","25-34","35-44",35
"39012",2022,2,"BOSTON","25-34","25-34",25
"39013",2022,2,"BOSTON","21-24","25-34",30
"39014",2022,1,"BOSTON","18-20","18-20",25
"39015",2022,2,"BOSTON","21-24","45-54",45
"39016",2022,2,"BOSTON","25-34","45-54",25
"39017",2022,1,"BOSTON","21-24","21-24",45
"39018",2022,2,"BOSTON","25-34","45-54",45
"39019",2022,1,"BOSTON","55-64","55-64",25
"39020",2022,2,"BOSTON","25-34","35-44",55
"39021",2022,2,"BOSTON","18-20","45-54",55
"39022",2022,1,"BOSTON","25-34","25-34",35
"39023",2022,2,"BOSTON","25-34","55-64",30
"39024",2022,2,"BOSTON","25-34","25-34",30
"39025",2022,1,"BOSTON","35-44","35-44",35
"39026",2022,1,"BOSTON","45-54","45-54",45
"39027",2022,2,"BOSTON","18-20","25-34",40
"39028",2022,2,"BOSTON","21-24","55-64",25
"39029",2022,2,"BOSTON","18-20","55-64",45
"39030",2022,3,"BOSTON","25-34","65-74",45
"39031",2022,1,"BOSTON","18-20","18-20",65
"39032",2022,3,"BOSTON","25-34","75-84",45
"39033",2022,2,"BOSTON","25-34","35-44",40
"39034",2022,3,"BOSTON","21-24","35-44",35
"39035",2022,2,"BOSTON","25-34","55-64",55
"39036",2022,2,"BOSTON","35-44","55-64",55
"39037",2022,3,"BOSTON","25-34","35-44",55
"39038",2022,2,"BOSTON","45-54","45-54",35
"39039",2022,2,"BOSTON","25-34","65-74",55
"39040",2022,2,"BOSTON","21-24","45-54",30
"39041",2022,3,"BOSTON","18-20","45-54",55
"39042",2022,2,"BOSTON","18-20","55-64",25
"39043",2022,3,"BOSTON","21-24","45-54",55
"39044",2022,2,"BOSTON","45-54","45-54",55
"39045",2022,2,"BOSTON","18-20","21-24",55
"39046",2022,2,"BOSTON","35-44","35-44",35
"39047",2022,3,"BOSTON","21-24","45-54",35
"39048",2022,1,"BOSTON","55-64","55-64",55
"39049",2022,2,"BOSTON","21-24","21-24",35
"39050",2022,2,"BOSTON","21-24","35-44",55
"39051",2022,2,"BOSTON","35-44","35-44",NA
"39052",2022,2,"BOSTON","25-34","25-34",45
"39053",2022,2,"BOSTON","45-54","65-74",45
"39054",2022,2,"BOSTON","21-24","55-64",45
"39055",2022,1,"BOSTON","25-34","25-34",40
"39056",2022,2,"BOSTON","21-24","25-34",35
"39057",2022,2,"BOSTON","18-20","25-34",25
"39058",2022,2,"BOSTON","25-34","25-34",25
"39059",2022,2,"BOSTON","21-24","45-54",55
"39060",2022,1,"BOSTON","35-44","35-44",30
"39061",2022,2,"BOSTON","35-44","35-44",55
"39062",2022,1,"BOSTON","25-34","25-34",35
"39063",2022,2,"BOSTON","35-44","35-44",30
"39064",2022,2,"BOSTON","21-24","21-24",25
"39065",2022,2,"BOSTON","21-24","65-74",30
"39066",2022,2,"BOSTON","21-24","45-54",30
"39067",2022,2,"BOSTON","25-34","25-34",45
"39068",2022,1,"BOSTON","25-34","25-34",35
"39069",2022,2,"BOSTON","35-44","65-74",45
"39070",2022,2,"BOSTON","25-34","25-34",15
"39071",2022,2,"BOSTON","25-34","45-54",20
"39072",2022,2,"BOSTON","21-24","55-64",25
"39073",2022,2,"BOSTON","25-34","25-34",30
"39074",2022,2,"BOSTON","21-24","25-34",45
"39075",2022,2,"BOSTON","21-24","35-44",25
"39076",2022,2,"BOSTON","35-44","45-54",40
"39077",2022,2,"BOSTON","21-24","45-54",55
"39078",2022,1,"BOSTON","25-34","25-34",35
"39079",2022,2,"BOSTON","25-34","55-64",25
"39080",2022,2,"BOSTON","25-34","25-34",45
"39081",2022,3,"BOSTON","25-34","65-74",35
"39082",2022,2,"BOSTON","21-24","21-24",25
"39083",2022,1,"BOSTON","35-44","35-44",40
"39084",2022,1,"BOSTON","25-34","25-34",35
"39085",2022,2,"BOSTON","18-20","35-44",35
"39086",2022,2,"BOSTON","21-24","35-44",35
"39087",2022,2,"BOSTON","25-34","35-44",25
"39088",2022,2,"BOSTON","18-20","45-54",35
"39089",2022,2,"BOSTON","21-24","65-74",25
"39090",2022,2,"BOSTON","18-20","35-44",45
"39091",2022,2,"BOSTON","45-54","65-74",40
"39092",2022,2,"BOSTON","35-44","55-64",45
"39093",2022,3,"BOSTON","25-34","55-64",25
"39094",2022,2,"BOSTON","25-34","45-54",35
"39095",2022,2,"BOSTON","25-34","35-44",25
"39096",2022,3,"BOSTON","21-24","35-44",55
"39097",2022,2,"BOSTON","25-34","35-44",45
"39098",2022,2,"BOSTON","25-34","45-54",25
"39099",2022,2,"BOSTON","25-34","25-34",35
"39100",2022,2,"BOSTON","21-24","25-34",55
"39101",2022,2,"BOSTON","55-64","65-74",55
"39102",2022,2,"BOSTON","25-34","35-44",55
"39103",2022,3,"BOSTON","25-34","45-54",55
"39104",2022,1,"BOSTON","18-20","18-20",25
"39105",2022,2,"BOSTON","16-17","45-54",45
"39106",2022,2,"BOSTON","55-64","65-74",5
"39107",2022,2,"BOSTON","65-74","65-74",25
"39108",2022,2,"BOSTON","45-54","75-84",15
"39109",2022,1,"BOSTON","35-44","35-44",15
"39110",2022,2,"BOSTON","18-20","21-24",45
"39111",2022,1,"BOSTON","65-74","65-74",40
"39112",2022,2,"BOSTON","55-64","65-74",20
"39113",2022,1,"BOSTON","21-24","21-24",15
"39114",2022,2,"BOSTON","21-24","25-34",55
"39115",2022,2,"BOSTON","35-44","35-44",NA
"39116",2022,2,"BOSTON","25-34","25-34",25
"39117",2022,3,"BOSTON","18-20","35-44",55
"39118",2022,2,"BOSTON","25-34","75-84",55
"39119",2022,2,"BOSTON","25-34","55-64",55
"39120",2022,2,"BOSTON","18-20","65-74",35
"39121",2022,2,"BOSTON","21-24","35-44",55
"39122",2022,2,"BOSTON","65-74","65-74",25
"39123",2022,2,"BOSTON","45-54","45-54",55
"39124",2022,2,"BOSTON","18-20","21-24",25
"39125",2022,2,"BOSTON","25-34","25-34",35
"39126",2022,1,"BOSTON","35-44","35-44",25
"39127",2022,2,"BOSTON","35-44","55-64",55
"39128",2022,3,"BOSTON","25-34","75-84",25
"39129",2022,1,"BOSTON","18-20","18-20",25
"39130",2022,2,"BOSTON","45-54","65-74",25
"39131",2022,3,"BOSTON","21-24","25-34",25
"39132",2022,1,"BOSTON","21-24","21-24",35
"39133",2022,2,"BOSTON","35-44","45-54",25
"39134",2022,1,"BOSTON","55-64","55-64",35
"39135",2022,1,"BOSTON","65-74","65-74",40
"39136",2022,2,"BOSTON","21-24","25-34",35
"39137",2022,2,"BOSTON","25-34","25-34",25
"39138",2022,2,"BOSTON","45-54","75-84",35
"39139",2022,3,"BOSTON","35-44","45-54",30
"39140",2022,2,"BOSTON",NA,NA,35
"39141",2022,3,"BOSTON","21-24","25-34",35
"39142",2022,2,"BOSTON","35-44","45-54",55
"39143",2022,4,"BOSTON","21-24","65-74",45
"39144",2022,2,"BOSTON","25-34","35-44",55
"39145",2022,2,"BOSTON","18-20","21-24",35
"39146",2022,2,"BOSTON","25-34","35-44",45
"39147",2022,1,"BOSTON","21-24","21-24",25
"39148",2022,2,"BOSTON","21-24","35-44",45
"39149",2022,2,"BOSTON","21-24","45-54",45
"39150",2022,3,"BOSTON","35-44","45-54",65
"39151",2022,1,"BOSTON","21-24","21-24",45
"39152",2022,2,"BOSTON","18-20","25-34",55
"39153",2022,1,"BOSTON","21-24","21-24",25
"39154",2022,1,"BOSTON","21-24","21-24",35
"39155",2022,2,"BOSTON","25-34","35-44",45
"39156",2022,1,"BOSTON",NA,NA,55
"39157",2022,2,"BOSTON","25-34","25-34",45
"39158",2022,2,"BOSTON","35-44","45-54",35
"39159",2022,2,"BOSTON","35-44","35-44",NA
"39160",2022,2,"BOSTON","18-20","25-34",NA
"39161",2022,2,"BOSTON","21-24","55-64",55
"39162",2022,2,"BOSTON","25-34","35-44",55
"39163",2022,2,"BOSTON","35-44","35-44",55
"39164",2022,2,"BOSTON","55-64","55-64",30
"39165",2022,4,"BOSTON","18-20","75-84",55
"39166",2022,3,"BOSTON","21-24","45-54",55
"39167",2022,2,"BOSTON","55-64","55-64",15
"39168",2022,2,"BOSTON","25-34","55-64",25
"39169",2022,2,"BOSTON","35-44","65-74",55
"39170",2022,1,"BOSTON","25-34","25-34",35
"39171",2022,2,"BOSTON","25-34","65-74",40
"39172",2022,1,"BOSTON","35-44","35-44",25
"39173",2022,2,"BOSTON","25-34","25-34",45
"39174",2022,2,"BOSTON","18-20","21-24",30
"39175",2022,3,"BOSTON","18-20","55-64",25
"39176",2022,2,"BOSTON","25-34","75-84",55
"39177",2022,2,"BOSTON","18-20","35-44",25
"39178",2022,1,"BOSTON","35-44","35-44",55
"39179",2022,3,"BOSTON","21-24","75-84",45
"39180",2022,2,"BOSTON","21-24","55-64",25
"39181",2022,1,"BOSTON","21-24","21-24",45
"39182",2022,2,"BOSTON","18-20","35-44",45
"39183",2022,1,"BOSTON","45-54","45-54",35
"39184",2022,2,"BOSTON","25-34","75-84",35
"39185",2022,1,"BOSTON","25-34","25-34",45
"39186",2022,1,"BOSTON","25-34","25-34",45
"39187",2022,2,"BOSTON","18-20","18-20",45
"39188",2022,1,"BOSTON","35-44","35-44",35
"39189",2022,1,"BOSTON","21-24","21-24",25
"39190",2022,2,"BOSTON","25-34","35-44",45
"39191",2022,2,"BOSTON","55-64","55-64",45
"39192",2022,1,"BOSTON","55-64","55-64",25
"39193",2022,2,"BOSTON","35-44","35-44",45
"39194",2022,1,"BOSTON","65-74","65-74",40
"39195",2022,2,"BOSTON","25-34","25-34",45
"39196",2022,2,"BOSTON","21-24","25-34",35
"39197",2022,1,"BOSTON","25-34","25-34",40
"39198",2022,4,"BOSTON","25-34","55-64",45
"39199",2022,1,"BOSTON","25-34","25-34",45
"39200",2022,1,"BOSTON","25-34","25-34",35
"39201",2022,2,"BOSTON","35-44","35-44",55
"39202",2022,2,"BOSTON","25-34","55-64",55
"39203",2022,3,"BOSTON","21-24","65-74",35
"39204",2022,2,"BOSTON","35-44","35-44",25
"39205",2022,2,"BOSTON","25-34","35-44",35
"39206",2022,2,"BOSTON","21-24","35-44",25
"39207",2022,1,"BOSTON","35-44","35-44",45
"39208",2022,2,"BOSTON","55-64","55-64",35
"39209",2022,2,"BOSTON","18-20","45-54",35
"39210",2022,2,"BOSTON","21-24","45-54",40
"39211",2022,2,"BOSTON","25-34","55-64",35
"39212",2022,2,"BOSTON","25-34","55-64",55
"39213",2022,2,"BOSTON","35-44","65-74",55
"39214",2022,1,"BOSTON","55-64","55-64",25
"39215",2022,2,"BOSTON","25-34","45-54",30
"39216",2022,2,"BOSTON","21-24","45-54",25
"39217",2022,4,"BOSTON","25-34","45-54",55
"39218",2022,2,"BOSTON","25-34","25-34",55
"39219",2022,2,"BOSTON","35-44","45-54",55
"39220",2022,2,"BOSTON","35-44","55-64",25
"39221",2022,2,"BOSTON","21-24","25-34",55
"39222",2022,1,"BOSTON","25-34","25-34",40
"39223",2022,2,"BOSTON","21-24","25-34",45
"39224",2022,2,"BOSTON","21-24","35-44",35
"39225",2022,2,"BOSTON","25-34","45-54",45
"39226",2022,2,"BOSTON","25-34","25-34",35
"39227",2022,2,"BOSTON","25-34","55-64",45
"39228",2022,2,"BOSTON","25-34","35-44",25
"39229",2022,1,"BOSTON","25-34","25-34",45
"39230",2022,2,"BOSTON","25-34","25-34",45
"39231",2022,2,"BOSTON","35-44","45-54",30
"39232",2022,2,"BOSTON","25-34","55-64",35
"39233",2022,3,"BOSTON","21-24","55-64",55
"39234",2022,2,"BOSTON","55-64","55-64",45
"39235",2022,2,"BOSTON","25-34","25-34",25
"39236",2022,3,"BOSTON","18-20","45-54",55
"39237",2022,3,"BOSTON","25-34","25-34",45
"39238",2022,2,"BOSTON","18-20","25-34",35
"39239",2022,2,"BOSTON","55-64","65-74",55
"39240",2022,2,"BOSTON","21-24","45-54",30
"39241",2022,3,"BOSTON","21-24","45-54",45
"39242",2022,2,"BOSTON","25-34","35-44",55
"39243",2022,2,"BOSTON","21-24","45-54",45
"39244",2022,3,"BOSTON","21-24","45-54",NA
"39245",2022,2,"BOSTON","25-34","25-34",30
"39246",2022,1,"BOSTON","25-34","25-34",35
"39247",2022,2,"BOSTON","45-54","55-64",35
"39248",2022,2,"BOSTON","35-44","55-64",45
"39249",2022,2,"BOSTON","21-24","25-34",55
"39250",2022,1,"BOSTON","25-34","25-34",45
"39251",2022,2,"BOSTON","21-24","21-24",35
"39252",2022,2,"BOSTON","45-54","45-54",55
"39253",2022,3,"BOSTON","25-34","35-44",55
"39254",2022,1,"BOSTON","25-34","25-34",35
"39255",2022,3,"BOSTON","35-44","65-74",45
"39256",2022,2,"BOSTON","35-44","45-54",55
"39257",2022,2,"BOSTON","45-54","55-64",45
"39258",2022,2,"BOSTON","25-34","65-74",35
"39259",2022,3,"BOSTON","55-64","55-64",40
"39260",2022,2,"BOSTON","35-44","35-44",45
"39261",2022,1,"BOSTON","35-44","35-44",45
"39262",2022,1,"BOSTON","35-44","35-44",45
"39263",2022,2,"BOSTON","45-54","65-74",55
"39264",2022,1,"BOSTON","45-54","45-54",25
"39265",2022,1,"BOSTON","21-24","21-24",10
"39266",2022,2,"BOSTON","45-54","65-74",15
"39267",2022,2,"BOSTON","18-20","45-54",55
"39268",2022,2,"BOSTON","18-20","25-34",55
"39269",2022,1,"BOSTON","21-24","21-24",25
"39270",2022,2,"BOSTON","25-34","35-44",55
"39271",2022,1,"BOSTON","21-24","21-24",55
"39272",2022,2,"BOSTON","45-54","55-64",NA
"39273",2022,2,"BOSTON","25-34","55-64",25
"39274",2022,1,"BOSTON","21-24","21-24",35
"39275",2022,2,"BOSTON","21-24","25-34",45
"39276",2022,2,"BOSTON","21-24","55-64",25
"39277",2022,1,"BOSTON","25-34","25-34",55
"39278",2022,2,"BOSTON","25-34","45-54",25
"39279",2022,2,"BOSTON","25-34","35-44",55
"39280",2022,1,"BOSTON","18-20","18-20",55
"39281",2022,3,"BOSTON","18-20","25-34",65
"39282",2022,2,"BOSTON","21-24","35-44",55
"39283",2022,2,"BOSTON","25-34","65-74",25
"39284",2022,2,"BOSTON","35-44","55-64",45
"39285",2022,2,"BOSTON","25-34","65-74",55
"39286",2022,2,"BOSTON","21-24","21-24",35
"39287",2022,2,"BOSTON","25-34","35-44",25
"39288",2022,2,"BOSTON","35-44","35-44",45
"39289",2022,1,"BOSTON","45-54","45-54",40
"39290",2022,2,"BOSTON","21-24","35-44",35
"39291",2022,2,"BOSTON","35-44","35-44",45
"39292",2022,2,"BOSTON","25-34","55-64",40
"39293",2022,2,"BOSTON","25-34","55-64",55
"39294",2022,2,"BOSTON","45-54","65-74",55
"39295",2022,1,"BOSTON","65-74","65-74",40
"39296",2022,2,"BOSTON","21-24","35-44",55
"39297",2022,1,"BOSTON","21-24","21-24",55
"39298",2022,2,"BOSTON","21-24","35-44",55
"39299",2022,3,"BOSTON","35-44","55-64",45
"39300",2022,2,"BOSTON","25-34","65-74",45
"39301",2022,2,"BOSTON","65-74","75-84",45
"39302",2022,2,"BOSTON","21-24","45-54",45
"39303",2022,2,"BOSTON","55-64","55-64",NA
"39304",2022,2,"BOSTON","65-74","65-74",25
"39305",2022,2,"BOSTON","25-34","45-54",45
"39306",2022,2,"BOSTON","21-24","21-24",55
"39307",2022,2,"BOSTON","25-34","25-34",40
"39308",2022,2,"BOSTON","25-34","65-74",NA
"39309",2022,3,"BOSTON","25-34","35-44",30
"39310",2022,2,"BOSTON","25-34","55-64",35
"39311",2022,2,"BOSTON","25-34","25-34",35
"39312",2022,1,"BOSTON",NA,NA,40
"39313",2022,2,"BOSTON","21-24","45-54",25
"39314",2022,1,"BOSTON","25-34","25-34",45
"39315",2022,1,"BOSTON","25-34","25-34",25
"39316",2022,1,"BOSTON","45-54","45-54",35
"39317",2022,2,"BOSTON","25-34","35-44",55
"39318",2022,2,"BOSTON","45-54","55-64",45
"39319",2022,1,"BOSTON","18-20","18-20",55
"39320",2022,3,"BOSTON","21-24","55-64",55
"39321",2022,2,"BOSTON","25-34","55-64",25
"39322",2022,2,"BOSTON","25-34","45-54",55
"39323",2022,1,"BOSTON","45-54","45-54",45
"39324",2022,2,"BOSTON","25-34","55-64",45
"39325",2022,2,"BOSTON","25-34","25-34",45
"39326",2022,2,"BOSTON","55-64","55-64",35
"39327",2022,1,"BOSTON","25-34","25-34",45
"39328",2022,1,"BOSTON","45-54","45-54",25
"39329",2022,2,"BOSTON","25-34","55-64",25
"39330",2022,2,"BOSTON","25-34","35-44",45
"39331",2022,4,"BOSTON","21-24","55-64",35
"39332",2022,5,"BOSTON","25-34","45-54",25
"39333",2022,2,"BOSTON","21-24","35-44",45
"39334",2022,2,"BOSTON","21-24","21-24",45
"39335",2022,1,"BOSTON","25-34","25-34",45
"39336",2022,1,"BOSTON","25-34","25-34",45
"39337",2022,1,"BOSTON","21-24","21-24",30
"39338",2022,2,"BOSTON","45-54","55-64",45
"39339",2022,2,"BOSTON","21-24","21-24",35
"39340",2022,1,"BOSTON","25-34","25-34",40
"39341",2022,3,"BOSTON","21-24","55-64",55
"39342",2022,4,"BOSTON","21-24","25-34",35
"39343",2022,2,"BOSTON","21-24","55-64",55
"39344",2022,2,"BOSTON","18-20","55-64",30
"39345",2022,2,"BOSTON","18-20","25-34",35
"39346",2022,2,"BOSTON","25-34","45-54",NA
"39347",2022,4,"BOSTON","25-34","45-54",55
"39348",2022,2,"BOSTON","35-44","45-54",25
"39349",2022,2,"BOSTON","35-44","35-44",45
"39350",2022,1,"BOSTON","45-54","45-54",15
"39351",2022,2,"BOSTON","25-34","75-84",25
"39352",2022,2,"BOSTON","35-44","45-54",30
"39353",2022,2,"BOSTON","25-34","65-74",35
"39354",2022,3,"BOSTON","25-34","65-74",NA
"39355",2022,2,"BOSTON","45-54","55-64",55
"39356",2022,2,"BOSTON","18-20","45-54",55
"39357",2022,2,"BOSTON","21-24","25-34",55
"39358",2022,1,"BOSTON","25-34","25-34",30
"39359",2022,1,"BOSTON","35-44","35-44",30
"39360",2022,3,"BOSTON","21-24","25-34",55
"39361",2022,2,"BOSTON","25-34","35-44",45
"39362",2022,2,"BOSTON","65-74","65-74",30
"39363",2022,2,"BOSTON","21-24","25-34",25
"39364",2022,1,"BOSTON","55-64","55-64",25
"39365",2022,1,"BOSTON","45-54","45-54",45
"39366",2022,2,"BOSTON","25-34","25-34",55
"39367",2022,2,"BOSTON","45-54","55-64",30
"39368",2022,1,"BOSTON","25-34","25-34",55
"39369",2022,1,"BOSTON","35-44","35-44",35
"39370",2022,1,"BOSTON","35-44","35-44",30
"39371",2022,2,"BOSTON","35-44","45-54",40
"39372",2022,2,"BOSTON","25-34","25-34",25
"39373",2022,1,"BOSTON","45-54","45-54",35
"39374",2022,2,"BOSTON","35-44","35-44",40
"39375",2022,2,"BOSTON","21-24","35-44",26
"39376",2022,1,"BOSTON","18-20","18-20",30
"39377",2022,2,"BOSTON","25-34","65-74",55
"39378",2022,3,"BOSTON","35-44","55-64",55
"39379",2022,2,"BOSTON","25-34","55-64",30
"39380",2022,2,"BOSTON","25-34","35-44",25
"39381",2022,2,"BOSTON","35-44","45-54",35
"39382",2022,1,"BOSTON","25-34","25-34",25
"39383",2022,2,"BOSTON","35-44","45-54",35
"39384",2022,1,"BOSTON","25-34","25-34",35
"39385",2022,2,"BOSTON","25-34","55-64",35
"39386",2022,2,"BOSTON","35-44","55-64",35
"39387",2022,2,"BOSTON","18-20","55-64",35
"39388",2022,1,"BOSTON","21-24","21-24",45
"39389",2022,3,"BOSTON","18-20","55-64",45
"39390",2022,1,"BOSTON","25-34","25-34",45
"39391",2022,2,"BOSTON","25-34","55-64",30
"39392",2022,2,"BOSTON","45-54","45-54",45
"39393",2022,2,"BOSTON","35-44","35-44",45
"39394",2022,1,"BOSTON","18-20","18-20",40
"39395",2022,3,"BOSTON","35-44","65-74",30
"39396",2022,3,"BOSTON","25-34","55-64",40
"39397",2022,3,"BOSTON","21-24","65-74",45
"39398",2022,2,"BOSTON","21-24","25-34",45
"39399",2022,2,"BOSTON","25-34","55-64",30
"39400",2022,2,"BOSTON","25-34","35-44",NA
"39401",2022,2,"BOSTON","55-64","65-74",15
"39402",2022,2,"BOSTON","18-20","45-54",45
"39403",2022,2,"BOSTON","18-20","35-44",45
"39404",2022,2,"BOSTON",NA,NA,5
"39405",2022,3,"BOSTON","25-34","45-54",35
"39406",2022,1,"BOSTON","25-34","25-34",35
"39407",2022,3,"BOSTON","25-34","35-44",45
"39408",2022,2,"BOSTON","21-24","25-34",35
"39409",2022,3,"BOSTON","21-24","45-54",45
"39410",2022,2,"BOSTON","25-34","45-54",45
"39411",2022,1,"BOSTON","25-34","25-34",25
"39412",2022,1,"BOSTON","25-34","25-34",30
"39413",2022,2,"BOSTON","45-54","55-64",65
"39414",2022,1,"BOSTON","35-44","35-44",45
"39415",2022,1,"BOSTON","21-24","21-24",55
"39416",2022,1,"BOSTON","35-44","35-44",25
"39417",2022,2,"BOSTON","35-44","65-74",40
"39418",2022,2,"BOSTON","25-34","25-34",35
"39419",2022,2,"BOSTON","21-24","55-64",35
"39420",2022,3,"BOSTON","35-44","45-54",65
"39421",2022,2,"BOSTON","35-44","35-44",30
"39422",2022,2,"BOSTON","21-24","35-44",35
"39423",2022,2,"BOSTON","45-54","55-64",20
"39424",2022,2,"BOSTON","35-44","45-54",25
"39425",2022,1,"BOSTON","25-34","25-34",55
"39426",2022,1,"BOSTON","45-54","45-54",15
"39427",2022,2,"BOSTON","45-54","45-54",45
"39428",2022,2,"BOSTON","35-44","45-54",25
