year,age,sex,race,fehelp,era
1991,25, 1, 1, 3,.i
1991,61, 2, 1, 3,.i
1991,71, 2, 1, 3,.i
1991,77, 2, 1, 3,.i
1991,62, 2, 2, 3,.i
1991,61, 2, 1, 3,.i
1991,22, 1, 1, 2,.i
1991,33, 2, 1, 3,.i
1991,51, 2, 1, 2,.i
1991,75, 1, 1, 2,.i
1991,40, 2, 2, 2,.i
1991,32, 2, 2, 2,.i
1991,34, 1, 1, 3,.i
1991,30, 2, 2, 3,.i
1991,53, 2, 1, 2,.i
1991,61, 2, 1, 3,.i
1991,50, 2, 1, 2,.i
1991,68, 1, 1, 3,.i
1991,76, 1, 1, 2,.i
1991,44, 2, 2, 3,.i
1991,39, 2, 2, 3,.i
1991,43, 2, 2, 3,.i
1991,48, 1, 1, 3,.i
1991,48, 2, 1, 2,.i
1991,47, 1, 1, 4,.i
1991,44, 1, 1, 2,.i
1991,22, 2, 1, 3,.i
1991,47, 1, 1, 3,.i
1991,44, 2, 1, 3,.i
1991,26, 2, 1, 3,.i
1991,32, 2, 1, 3,.i
1991,32, 2, 1, 3,.i
1991,71, 2, 1, 2,.i
1991,55, 2, 1, 2,.i
1991,69, 2, 1, 3,.i
1991,41, 2, 2, 3,.i
1991,57, 2, 1, 3,.i
1991,42, 2, 1, 3,.i
1991,64, 2, 1, 2,.i
1991,64, 2, 1, 3,.i
1991,45, 1, 1, 3,.i
1991,51, 1, 1, 3,.i
1991,77, 2, 1, 3,.i
1991,21, 2, 1, 1,.i
1991,22, 1, 1, 4,.i
1991,20, 2, 1, 4,.i
1991,21, 1, 1, 3,.i
1991,24, 1, 1, 3,.i
1991,22, 1, 1, 3,.i
1991,73, 2, 1, 2,.i
1991,78, 2, 1, 2,.i
1991,22, 1, 1, 3,.i
1991,22, 2, 1, 3,.i
1991,23, 1, 1, 3,.i
1991,21, 2, 1, 4,.i
1991,23, 2, 1, 3,.i
1991,22, 1, 1, 3,.i
1991,34, 2, 1, 4,.i
1991,68, 2, 1, 3,.i
1991,78, 2, 1, 2,.i
1991,63, 2, 1, 2,.i
1991,28, 1, 1, 3,.i
1991,47, 1, 1, 2,.i
1991,22, 2, 2, 3,.i
1991,28, 2, 2, 3,.i
1991,24, 2, 2, 3,.i
1991,52, 2, 3, 3,.i
1991,58, 1, 2, 3,.i
1991,41, 1, 2, 4,.i
1991,33, 2, 2, 3,.i
1991,35, 1, 2, 3,.i
1991,41, 2, 2, 2,.i
1991,32, 2, 2, 3,.i
1991,34, 1, 2, 3,.i
1991,33, 2, 2, 2,.i
1991,31, 2, 2, 2,.i
1991,47, 2, 1, 3,.i
1991,73, 2, 3, 2,.i
1991,71, 2, 3, 2,.i
1991,81, 2, 1, 2,.i
1991,57, 2, 1, 3,.i
1991,41, 2, 1, 3,.i
1991,61, 1, 3, 2,.i
1991,32, 1, 3, 1,.i
1991,44, 1, 3, 2,.i
1991,43, 2, 1, 4,.i
1991,76, 2, 1, 2,.i
1991,34, 2, 1, 2,.i
1991,82, 2, 1, 3,.i
1991,34, 2, 1, 3,.i
1991,30, 2, 1, 4,.i
1991,27, 1, 1, 3,.i
1991,72, 2, 1, 2,.i
1991,35, 2, 1, 3,.i
1991,64, 1, 1, 2,.i
1991,29, 2, 1, 3,.i
1991,50, 2, 1, 3,.i
1991,31, 2, 1, 3,.i
1991,48, 2, 1, 2,.i
1991,60, 2, 1, 2,.i
1991,36, 2, 1, 2,.i
1991,32, 2, 1, 3,.i
1991,28, 2, 1, 4,.i
1991,45, 1, 1, 4,.i
1991,33, 1, 1, 3,.i
1991,51, 1, 1, 2,.i
1991,42, 1, 1, 3,.i
1991,70, 2, 1, 3,.i
1991,48, 1, 1, 2,.i
1991,35, 1, 1, 3,.i
1991,35, 1, 1, 3,.i
1991,82, 1, 1, 3,.i
1991,30, 1, 1, 3,.i
1991,47, 2, 1, 3,.i
1993,44, 1, 2, 4,.i
1993,78, 2, 1, 4,.i
1993,31, 1, 1, 4,.i
1993,54, 2, 1, 4,.i
1993,29, 2, 1, 4,.i
1993,33, 2, 3, 4,.i
1993,36, 2, 2, 4,.i
1993,55, 1, 3, 1,.i
1993,55, 2, 1, 3,.i
1993,34, 1, 1, 3,.i
1993,36, 2, 1, 3,.i
1993,44, 2, 1, 3,.i
1993,80, 1, 1, 4,.i
1993,32, 1, 3, 3,.i
1993,37, 1, 3, 1,.i
1993,32, 1, 3, 4,.i
1993,49, 2, 3, 2,.i
1993,23, 2, 2, 3,.i
1993,30, 2, 2, 4,.i
1993,26, 2, 1, 3,.i
1993,66, 1, 1, 3,.i
1993,53, 2, 3, 1,.i
1993,20, 2, 3, 3,.i
1993,41, 1, 3, 3,.i
1993,61, 2, 3, 2,.i
1993,29, 2, 1, 3,.i
1993,45, 2, 1, 4,.i
1993,20, 1, 3, 3,.i
1993,28, 1, 1, 1,.i
1993,45, 2, 1, 3,.i
1993,35, 2, 1, 4,.i
1993,47, 2, 2, 3,.i
1993,39, 1, 2, 3,.i
1993,36, 1, 1, 3,.i
1993,78, 1, 1, 1,.i
1993,42, 2, 3, 3,.i
1993,44, 2, 3, 2,.i
1993,39, 1, 1, 2,.i
1993,37, 2, 1, 2,.i
1993,39, 2, 1, 2,.i
1993,46, 1, 1, 3,.i
1993,23, 2, 1, 4,.i
1993,37, 2, 1, 3,.i
1993,23, 2, 1, 3,.i
1993,30, 2, 1, 4,.i
1993,77, 1, 1, 1,.i
1993,81, 1, 2, 3,.i
1993,41, 1, 2, 1,.i
1993,41, 2, 2, 3,.i
1993,69, 2, 2, 4,.i
1993,41, 2, 2, 3,.i
1993,29, 2, 2, 3,.i
1993,35, 1, 1, 3,.i
1993,41, 1, 1, 3,.i
1993,44, 1, 1, 2,.i
1993,64, 2, 1, 3,.i
1993,49, 1, 1, 3,.i
1993,62, 2, 1, 3,.i
1993,49, 2, 1, 4,.i
1993,49, 2, 1, 3,.i
1993,45, 1, 1, 3,.i
1993,75, 1, 1, 3,.i
1993,31, 1, 1, 3,.i
1993,27, 2, 1, 2,.i
1993,45, 1, 1, 4,.i
1993,27, 1, 1, 4,.i
1993,28, 1, 1, 4,.i
1993,52, 1, 1, 3,.i
1993,69, 1, 1, 1,.i
1993,52, 2, 1, 2,.i
1993,37, 2, 1, 4,.i
1993,36, 2, 1, 2,.i
1993,24, 2, 1, 3,.i
1993,72, 1, 1, 4,.i
1993,45, 2, 1, 3,.i
1993,64, 2, 1, 4,.i
1993,63, 2, 2, 2,.i
1993,50, 1, 2, 3,.i
1993,71, 2, 2, 2,.i
1993,59, 1, 3, 3,.i
1993,37, 2, 1, 4,.i
1993,54, 2, 1, 2,.i
1993,62, 2, 2, 3,.i
1993,60, 2, 2, 3,.i
1993,46, 2, 2, 4,.i
1993,30, 2, 1, 3,.i
1993,27, 1, 1, 4,.i
1993,45, 2, 1, 3,.i
1993,51, 1, 1, 3,.i
1993,44, 1, 3, 4,.i
1993,50, 2, 1, 3,.i
1993,51, 1, 1, 3,.i
1993,40, 2, 1, 3,.i
1993,34, 2, 1, 4,.i
1993,54, 2, 1, 4,.i
1993,59, 1, 1, 2,.i
1993,36, 1, 1, 4,.i
1993,35, 1, 1, 4,.i
1993,30, 2, 1, 3,.i
1993,34, 2, 1, 4,.i
1993,32, 1, 1, 4,.i
1993,66, 1, 1, 3,.i
1993,33, 2, 1, 3,.i
1993,38, 2, 1, 3,.i
1993,49, 2, 1, 4,.i
1993,61, 2, 1, 3,.i
1993,59, 2, 1, 3,.i
1993,38, 1, 1, 2,.i
1993,43, 2, 1, 3,.i
1993,31, 1, 1, 3,.i
1993,30, 2, 1, 3,.i
1993,40, 1, 1, 3,.i
1993,52, 1, 1, 4,.i
1993,70, 1, 1, 3,.i
1993,55, 2, 1, 3,.i
1993,35, 2, 1, 4,.i
1993,30, 2, 1, 3,.i
1993,72, 2, 1, 2,.i
1993,76, 2, 1, 3,.i
1993,45, 2, 1, 3,.i
1993,34, 1, 1, 3,.i
1993,71, 1, 1, 2,.i
1993,43, 2, 1, 4,.i
1993,37, 1, 1, 3,.i
1993,35, 2, 1, 3,.i
1993,80, 2, 1, 2,.i
1993,75, 2, 1, 3,.i
1993,67, 1, 1, 3,.i
1993,42, 2, 3, 4,.i
1993,76, 2, 1, 2,.i
1993,67, 2, 1, 1,.i
1993,55, 2, 1, 3,.i
1993,66, 1, 2, 2,.i
1993,69, 1, 1, 3,.i
1993,57, 2, 2, 4,.i
1993,74, 2, 1, 3,.i
1993,32, 2, 1, 4,.i
1993,46, 1, 1, 3,.i
1993,30, 2, 1, 3,.i
1993,59, 2, 1, 3,.i
1993,51, 2, 1, 4,.i
1993,73, 2, 1, 2,.i
1993,47, 1, 1, 2,.i
1993,41, 2, 1, 2,.i
1993,38, 1, 1, 3,.i
1993,58, 1, 1, 2,.i
1993,52, 1, 1, 3,.i
1993,33, 2, 2, 2,.i
1993,71, 2, 2, 2,.i
1993,59, 2, 2, 2,.i
1993,50, 1, 1, 3,.i
1993,60, 2, 1, 2,.i
1993,69, 2, 1, 2,.i
1993,41, 2, 3, 2,.i
1993,57, 1, 1, 4,.i
1993,50, 2, 1, 3,.i
1993,50, 2, 1, 3,.i
1993,53, 2, 1, 3,.i
1993,34, 1, 1, 3,.i
1993,47, 2, 1, 3,.i
1993,45, 2, 1, 3,.i
1993,37, 1, 1, 4,.i
1993,41, 2, 1, 4,.i
1993,27, 2, 1, 4,.i
1993,50, 1, 1, 3,.i
1993,25, 2, 2, 3,.i
1993,41, 1, 3, 3,.i
1993,26, 1, 3, 4,.i
1993,20, 2, 2, 3,.i
1993,43, 1, 1, 3,.i
1993,43, 2, 1, 3,.i
1993,77, 2, 1, 4,.i
1993,47, 2, 1, 4,.i
1993,27, 2, 2, 3,.i
1993,54, 2, 1, 2,.i
1993,44, 2, 1, 4,.i
1993,27, 2, 1, 4,.i
1993,22, 2, 2, 4,.i
1993,52, 2, 1, 4,.i
1993,76, 2, 1, 2,.i
1993,54, 2, 1, 3,.i
1993,65, 1, 1, 3,.i
1993,71, 2, 1, 1,.i
1993,49, 2, 1, 2,.i
1993,41, 1, 2, 4,.i
1993,65, 2, 1, 3,.i
1993,33, 1, 1, 3,.i
1993,45, 2, 1, 4,.i
1993,25, 2, 3, 3,.i
1993,65, 2, 1, 1,.i
1993,44, 1, 1, 3,.i
1993,30, 2, 1, 4,.i
1993,72, 1, 1, 2,.i
1993,46, 2, 1, 4,.i
1993,64, 2, 1, 3,.i
1993,75, 1, 1, 2,.i
1993,71, 1, 1, 3,.i
1993,41, 2, 1, 4,.i
1993,37, 1, 1, 3,.i
1993,36, 2, 1, 3,.i
1993,39, 2, 1, 4,.i
1993,52, 1, 1, 3,.i
1993,44, 1, 1, 3,.i
1993,42, 2, 1, 4,.i
1993,26, 1, 1, 3,.i
1993,48, 2, 1, 3,.i
1993,26, 1, 1, 3,.i
1993,55, 2, 1, 3,.i
1993,41, 1, 1, 3,.i
1993,43, 1, 1, 3,.i
1993,47, 1, 1, 3,.i
1993,49, 1, 1, 3,.i
1993,58, 1, 1, 2,.i
1993,19, 2, 1, 4,.i
1993,42, 1, 1, 3,.i
1993,54, 2, 1, 3,.i
1993,43, 2, 1, 4,.i
1993,33, 2, 1, 4,.i
1993,26, 1, 1, 3,.i
1993,42, 1, 1, 3,.i
1993,34, 1, 1, 3,.i
1993,20, 1, 1, 4,.i
1993,22, 2, 1, 4,.i
1993,22, 2, 1, 4,.i
1993,20, 2, 1, 2,.i
1993,21, 2, 1, 4,.i
1993,33, 1, 1, 3,.i
1993,87, 2, 1, 3,.i
1993,77, 2, 1, 2,.i
1993,40, 1, 1, 3,.i
1993,25, 1, 1, 3,.i
1993,51, 1, 1, 3,.i
1993,32, 2, 1, 4,.i
1993,86, 1, 1, 3,.i
1993,40, 2, 1, 3,.i
1993,46, 2, 1, 3,.i
1993,40, 2, 2, 3,.i
1993,43, 1, 3, 3,.i
1993,70, 2, 1, 3,.i
1993,32, 1, 1, 3,.i
1993,53, 1, 1, 3,.i
1993,32, 2, 2, 2,.i
1993,52, 1, 1, 3,.i
1993,25, 1, 2, 4,.i
1993,46, 1, 1, 3,.i
1993,42, 1, 1, 3,.i
1993,23, 1, 1, 3,.i
1993,59, 2, 1, 3,.i
1993,35, 2, 1, 4,.i
1993,62, 1, 1, 3,.i
1993,19, 1, 1, 3,.i
1993,19, 2, 1, 4,.i
1993,58, 2, 1, 1,.i
1993,59, 2, 1, 3,.i
1993,19, 2, 1, 3,.i
1993,44, 2, 2, 3,.i
1993,36, 2, 2, 3,.i
1993,25, 1, 2, 2,.i
1993,73, 1, 1, 2,.i
1993,36, 1, 1, 3,.i
1993,67, 2, 1, 3,.i
1993,51, 2, 1, 3,.i
1993,58, 2, 1, 3,.i
1993,19, 2, 2, 3,.i
1993,52, 1, 2, 3,.i
1993,40, 1, 1, 3,.i
1993,63, 2, 1, 2,.i
1993,38, 2, 1, 4,.i
1993,38, 2, 1, 3,.i
1993,49, 1, 1, 4,.i
1993,50, 2, 1, 3,.i
1993,78, 2, 1, 2,.i
1993,68, 2, 1, 3,.i
1993,72, 1, 1, 3,.i
1993,58, 1, 1, 3,.i
1993,45, 2, 1, 3,.i
1993,20, 1, 1, 3,.i
1993,39, 1, 1, 3,.i
1993,81, 2, 1, 3,.i
1993,36, 2, 3, 2,.i
1993,78, 2, 1, 2,.i
1993,41, 2, 1, 3,.i
1993,21, 2, 1, 3,.i
1993,23, 2, 1, 3,.i
1993,76, 1, 1, 2,.i
1993,40, 2, 1, 3,.i
1993,38, 2, 1, 3,.i
1993,66, 2, 1, 3,.i
1993,73, 2, 1, 2,.i
1993,80, 1, 1, 2,.i
1993,57, 2, 1, 2,.i
1993,66, 2, 1, 2,.i
1993,88, 1, 1, 3,.i
1993,58, 2, 1, 1,.i
1993,39, 1, 1, 2,.i
1993,31, 2, 1, 3,.i
1993,51, 2, 1, 4,.i
1993,37, 1, 1, 3,.i
1993,47, 1, 1, 3,.i
1993,71, 2, 1, 2,.i
1993,42, 1, 1, 2,.i
1993,63, 2, 1, 2,.i
1993,89, 2, 1, 3,.i
1993,64, 2, 1, 2,.i
1993,46, 1, 1, 2,.i
1993,76, 2, 1, 2,.i
1993,72, 2, 1, 2,.i
1993,77, 2, 1, 4,.i
1993,46, 2, 1, 3,.i
1993,24, 1, 1, 4,.i
1993,27, 2, 1, 4,.i
1993,21, 2, 1, 4,.i
1993,32, 2, 3, 4,.i
1993,40, 1, 1, 4,.i
1993,26, 2, 3, 3,.i
1993,84, 2, 1, 2,.i
1993,46, 2, 1, 4,.i
1993,36, 1, 1, 2,.i
1993,30, 2, 1, 3,.i
1993,23, 2, 1, 4,.i
1993,82, 1, 1, 2,.i
1993,51, 1, 1, 4,.i
1993,27, 1, 3, 2,.i
1993,55, 2, 1, 3,.i
1993,33, 1, 2, 4,.i
1993,61, 2, 1, 3,.i
1993,38, 2, 1, 3,.i
1993,36, 2, 1, 3,.i
1993,67, 2, 1, 3,.i
1993,81, 2, 1, 3,.i
1993,63, 1, 1, 3,.i
1993,43, 2, 1, 1,.i
1993,39, 2, 1, 3,.i
1993,28, 1, 1, 4,.i
1993,50, 1, 1, 3,.i
1993,31, 2, 1, 2,.i
1993,30, 1, 1, 4,.i
1993,34, 1, 2, 3,.i
1993,63, 2, 2, 2,.i
1993,43, 2, 2, 4,.i
1993,55, 2, 2, 1,.i
1993,36, 1, 2, 3,.i
1993,77, 2, 1, 3,.i
1993,39, 1, 1, 4,.i
1993,28, 2, 1, 4,.i
1993,23, 1, 1, 4,.i
1993,42, 1, 1, 3,.i
1993,39, 2, 1, 3,.i
1993,77, 2, 1, 4,.i
1993,46, 1, 1, 2,.i
1993,87, 1, 1, 3,.i
1993,49, 1, 1, 4,.i
1993,31, 2, 3, 3,.i
1993,56, 2, 3, 3,.i
1993,28, 1, 1, 4,.i
1993,48, 2, 1, 3,.i
1993,45, 1, 1, 3,.i
1993,77, 2, 1, 1,.i
1993,73, 2, 1, 3,.i
1993,65, 2, 1, 3,.i
1993,19, 1, 1, 4,.i
1993,49, 1, 1, 2,.i
1993,40, 2, 1, 3,.i
1993,74, 2, 1, 3,.i
1993,89, 2, 1, 1,.i
1993,35, 1, 1, 4,.i
1993,74, 1, 1, 3,.i
1993,89, 2, 1, 2,.i
1993,74, 2, 1, 2,.i
1993,89, 1, 1, 2,.i
1993,52, 2, 1, 3,.i
1993,38, 2, 1, 4,.i
1993,52, 1, 1, 4,.i
1993,76, 1, 1, 2,.i
1993,70, 1, 1, 3,.i
1993,43, 1, 1, 3,.i
1993,24, 1, 1, 3,.i
1993,73, 2, 1, 2,.i
1993,87, 1, 1, 2,.i
1993,38, 1, 1, 3,.i
1993,28, 2, 1, 4,.i
1993,40, 1, 1, 3,.i
1993,24, 1, 1, 3,.i
1993,42, 2, 1, 3,.i
1993,64, 1, 1, 2,.i
1993,63, 2, 1, 3,.i
1993,58, 2, 1, 2,.i
1993,47, 1, 1, 3,.i
1993,43, 1, 1, 2,.i
1993,35, 1, 1, 3,.i
1993,37, 1, 1, 3,.i
1993,62, 2, 1, 3,.i
1993,28, 2, 1, 2,.i
1993,44, 2, 1, 3,.i
1993,44, 1, 1, 4,.i
1993,73, 1, 1, 2,.i
1993,28, 1, 1, 4,.i
1993,37, 2, 1, 3,.i
1993,64, 1, 1, 3,.i
1993,74, 2, 1, 2,.i
1993,57, 1, 1, 3,.i
1993,69, 2, 1, 2,.i
1993,33, 1, 1, 3,.i
1993,34, 1, 1, 3,.i
1993,70, 2, 1, 2,.i
1993,43, 1, 1, 2,.i
1993,43, 2, 1, 3,.i
1993,21, 2, 1, 3,.i
1993,72, 2, 1, 2,.i
1993,81, 2, 1, 2,.i
1993,82, 2, 1, 3,.i
1993,86, 2, 1, 2,.i
1993,77, 2, 1, 3,.i
1993,39, 1, 1, 3,.i
1993,45, 1, 1, 3,.i
1993,26, 1, 1, 3,.i
1993,45, 1, 1, 2,.i
1993,46, 2, 1, 3,.i
1993,47, 2, 1, 3,.i
1993,25, 2, 1, 3,.i
1993,29, 2, 1, 3,.i
1993,39, 2, 1, 3,.i
1993,52, 2, 1, 3,.i
1993,51, 2, 1, 3,.i
1993,28, 1, 1, 2,.i
1993,30, 2, 1, 3,.i
1993,48, 2, 1, 3,.i
1993,31, 2, 1, 3,.i
1993,29, 1, 1, 3,.i
1993,40, 2, 1, 3,.i
1993,46, 1, 2, 3,.i
1993,72, 1, 1, 2,.i
1993,73, 1, 1, 2,.i
1993,72, 1, 1, 2,.i
1993,75, 1, 1, 1,.i
1993,33, 1, 1, 3,.i
1993,21, 1, 2, 3,.i
1993,29, 2, 2, 3,.i
1993,18, 2, 1, 3,.i
1993,47, 1, 1, 3,.i
1993,40, 2, 2, 3,.i
1993,81, 1, 2, 2,.i
1993,41, 1, 1, 3,.i
1993,73, 1, 1, 3,.i
1993,33, 1, 1, 3,.i
1993,34, 2, 1, 4,.i
1993,58, 2, 1, 3,.i
1993,47, 2, 1, 3,.i
1993,63, 2, 1, 2,.i
1993,45, 2, 1, 4,.i
1993,26, 1, 1, 2,.i
1993,42, 1, 1, 3,.i
1993,41, 1, 1, 4,.i
1993,53, 1, 1, 4,.i
1993,68, 1, 1, 2,.i
1993,26, 1, 2, 2,.i
1993,20, 2, 1, 3,.i
1993,57, 2, 1, 2,.i
1993,28, 2, 1, 3,.i
1993,50, 2, 1, 2,.i
1993,58, 1, 1, 3,.i
1993,63, 1, 1, 3,.i
1993,65, 2, 1, 1,.i
1993,50, 2, 1, 3,.i
1993,75, 2, 1, 2,.i
1993,33, 1, 1, 3,.i
1993,36, 1, 1, 3,.i
1993,36, 2, 1, 4,.i
1993,27, 2, 1, 3,.i
1993,49, 1, 1, 2,.i
1993,55, 1, 1, 3,.i
1993,28, 1, 3, 3,.i
1993,21, 2, 3, 2,.i
1993,63, 1, 3, 2,.i
1993,23, 1, 3, 3,.i
1993,56, 2, 3, 2,.i
1993,47, 1, 2, 2,.i
1993,76, 2, 1, 2,.i
1993,23, 2, 3, 3,.i
1993,60, 2, 3, 3,.i
1993,75, 2, 3, 2,.i
1993,75, 2, 1, 2,.i
1993,46, 1, 1, 2,.i
1993,35, 2, 3, 3,.i
1993,67, 1, 2, 2,.i
1993,25, 2, 2, 3,.i
1993,84, 2, 1, 2,.i
1993,47, 1, 2, 2,.i
1993,62, 1, 1, 2,.i
1993,81, 2, 3, 2,.i
1993,42, 1, 1, 4,.i
1993,46, 2, 1, 4,.i
1993,48, 2, 1, 3,.i
1993,46, 2, 3, 3,.i
1993,38, 2, 1, 3,.i
1993,76, 2, 1, 1,.i
1993,56, 1, 1, 3,.i
1993,74, 1, 1, 3,.i
1993,69, 2, 1, 2,.i
1993,35, 1, 1, 2,.i
1993,36, 2, 1, 2,.i
1993,20, 2, 1, 3,.i
1993,48, 1, 1, 4,.i
1993,82, 1, 1, 2,.i
1993,44, 1, 1, 3,.i
1993,24, 2, 1, 4,.i
1993,35, 1, 1, 2,.i
1993,48, 1, 1, 4,.i
1993,78, 2, 1, 2,.i
1993,24, 1, 1, 3,.i
1993,54, 2, 1, 3,.i
1993,37, 2, 1, 3,.i
1993,55, 1, 1, 3,.i
1993,72, 2, 1, 2,.i
1993,78, 2, 1, 3,.i
1993,75, 2, 1, 2,.i
1993,40, 1, 3, 3,.i
1993,30, 1, 1, 3,.i
1993,43, 1, 1, 3,.i
1993,41, 1, 2, 1,.i
1993,57, 2, 2, 3,.i
1993,30, 2, 2, 3,.i
1993,36, 1, 3, 2,.i
1993,52, 2, 2, 3,.i
1993,47, 1, 1, 3,.i
1993,74, 1, 1, 1,.i
1993,35, 2, 1, 4,.i
1993,31, 2, 1, 3,.i
1993,40, 1, 1, 2,.i
1993,51, 1, 1, 2,.i
1993,76, 1, 1, 3,.i
1993,60, 2, 1, 3,.i
1993,63, 2, 1, 4,.i
1993,64, 1, 1, 2,.i
1993,51, 1, 1, 3,.i
1993,31, 2, 3, 3,.i
1993,74, 2, 1, 3,.i
1993,33, 1, 1, 4,.i
1993,27, 1, 1, 4,.i
1993,22, 2, 2, 3,.i
1993,40, 1, 1, 3,.i
1993,21, 2, 1, 3,.i
1993,33, 2, 1, 4,.i
1993,20, 1, 1, 2,.i
1993,31, 2, 1, 4,.i
1993,35, 1, 1, 3,.i
1993,22, 2, 1, 4,.i
1993,42, 1, 1, 3,.i
1993,39, 1, 1, 3,.i
1993,40, 1, 1, 3,.i
1993,66, 1, 1, 3,.i
1993,19, 1, 1, 3,.i
1993,69, 1, 1, 3,.i
1993,44, 1, 1, 3,.i
1993,41, 2, 3, 2,.i
1993,53, 2, 1, 3,.i
1993,32, 1, 1, 3,.i
1993,39, 2, 3, 2,.i
1993,47, 2, 1, 3,.i
1993,43, 1, 1, 3,.i
1993,37, 1, 1, 3,.i
1993,46, 1, 1, 3,.i
1993,32, 1, 1, 3,.i
1993,32, 2, 1, 4,.i
1993,56, 1, 1, 3,.i
1993,26, 1, 3, 3,.i
1993,45, 2, 1, 3,.i
1993,44, 1, 1, 2,.i
1993,54, 2, 1, 4,.i
1993,55, 2, 1, 3,.i
1993,25, 2, 1, 4,.i
1993,38, 1, 1, 2,.i
1993,54, 2, 1, 3,.i
1993,25, 2, 1, 3,.i
1993,35, 2, 1, 3,.i
1993,36, 2, 1, 3,.i
1993,47, 2, 1, 3,.i
1993,49, 1, 1, 3,.i
1993,46, 1, 1, 3,.i
1993,39, 1, 1, 4,.i
1993,67, 2, 1, 3,.i
1993,28, 2, 1, 3,.i
1993,38, 2, 2, 4,.i
1993,47, 2, 2, 3,.i
1993,51, 2, 2, 3,.i
1993,57, 2, 1, 3,.i
1993,38, 1, 1, 3,.i
1993,29, 1, 1, 3,.i
1993,47, 1, 1, 3,.i
1993,38, 2, 1, 3,.i
1993,22, 1, 1, 2,.i
1993,40, 1, 1, 3,.i
1993,29, 2, 2, 4,.i
1993,26, 2, 1, 3,.i
1993,60, 1, 1, 3,.i
1993,72, 2, 1, 3,.i
1993,31, 2, 1, 4,.i
1993,47, 1, 1, 3,.i
1993,28, 2, 1, 3,.i
1993,28, 2, 1, 3,.i
1993,36, 1, 1, 4,.i
1993,45, 1, 1, 3,.i
1993,53, 1, 1, 3,.i
1993,58, 1, 1, 3,.i
1993,44, 2, 1, 3,.i
1993,49, 1, 3, 1,.i
1993,39, 2, 1, 3,.i
1993,48, 2, 1, 2,.i
1993,77, 2, 1, 3,.i
1993,32, 2, 1, 3,.i
1993,30, 2, 2, 4,.i
1993,34, 2, 2, 3,.i
1993,26, 2, 2, 3,.i
1993,39, 2, 1, 4,.i
1993,41, 2, 1, 4,.i
1993,41, 2, 1, 4,.i
1993,56, 2, 2, 4,.i
1993,85, 2, 2, 2,.i
1993,32, 1, 2, 3,.i
1993,49, 2, 2, 3,.i
1993,28, 1, 1, 2,.i
1993,28, 1, 1, 3,.i
1993,35, 1, 1, 4,.i
1993,59, 2, 1, 3,.i
1993,31, 2, 1, 4,.i
1993,61, 1, 2, 2,.i
1993,24, 2, 2, 2,.i
1993,36, 1, 1, 1,.i
1993,30, 2, 2, 3,.i
1993,29, 1, 2, 3,.i
1993,28, 2, 2, 3,.i
1993,36, 1, 1, 4,.i
1993,31, 2, 2, 4,.i
1993,50, 1, 1, 3,.i
1993,29, 2, 1, 1,.i
1993,25, 1, 1, 3,.i
1993,39, 2, 1, 2,.i
1993,66, 2, 2, 4,.i
1993,35, 2, 1, 3,.i
1993,38, 1, 1, 4,.i
1993,39, 1, 1, 4,.i
1993,37, 2, 1, 3,.i
1993,80, 2, 1, 2,.i
1993,38, 2, 1, 4,.i
1993,65, 1, 1, 2,.i
1993,58, 1, 1, 3,.i
1993,51, 2, 3, 2,.i
1993,40, 2, 1, 2,.i
1993,35, 2, 1, 3,.i
1993,41, 1, 1, 4,.i
1993,30, 1, 1, 3,.i
1993,43, 2, 1, 3,.i
1993,44, 2, 1, 2,.i
1993,58, 1, 1, 3,.i
1993,18, 2, 1, 3,.i
1993,32, 1, 2, 3,.i
1993,67, 2, 1, 3,.i
1993,75, 2, 2, 3,.i
1993,41, 1, 2, 3,.i
1993,63, 1, 1, 2,.i
1993,38, 2, 1, 2,.i
1993,56, 1, 1, 3,.i
1993,25, 2, 1, 3,.i
1993,28, 2, 1, 3,.i
1993,31, 1, 1, 2,.i
1993,26, 1, 1, 3,.i
1993,31, 1, 1, 3,.i
1993,42, 1, 1, 3,.i
1993,23, 2, 1, 4,.i
1993,25, 2, 1, 3,.i
1993,23, 1, 1, 4,.i
1993,24, 2, 2, 3,.i
1993,38, 1, 1, 4,.i
1993,45, 1, 1, 3,.i
1993,30, 1, 1, 3,.i
1993,26, 2, 1, 4,.i
1993,52, 1, 1, 2,.i
1993,44, 2, 2, 3,.i
1993,25, 1, 1, 2,.i
1993,34, 1, 1, 2,.i
1993,26, 2, 1, 3,.i
1993,39, 2, 3, 3,.i
1993,33, 2, 2, 4,.i
1993,25, 2, 1, 4,.i
1993,23, 2, 1, 4,.i
1993,69, 2, 1, 2,.i
1993,45, 1, 1, 3,.i
1993,23, 2, 1, 3,.i
1993,45, 2, 1, 3,.i
1993,38, 2, 1, 3,.i
1993,57, 2, 1, 3,.i
1993,30, 1, 1, 3,.i
1993,25, 2, 3, 4,.i
1993,42, 2, 1, 4,.i
1993,35, 1, 1, 4,.i
1993,30, 2, 1, 3,.i
1993,37, 2, 1, 4,.i
1993,33, 1, 1, 1,.i
1993,54, 1, 1, 4,.i
1993,38, 2, 1, 4,.i
1993,72, 2, 1, 3,.i
1993,35, 1, 1, 4,.i
1993,25, 2, 1, 4,.i
1993,20, 1, 1, 3,.i
1993,55, 2, 1, 3,.i
1993,21, 2, 1, 4,.i
1993,34, 2, 1, 3,.i
1993,20, 2, 1, 4,.i
